State,date,cases,dailyCases,deaths,dailyDeaths
Idaho,2020-05-18,2455,34,74,1
Idaho,2020-05-19,2476,21,77,3
Idaho,2020-05-20,2506,30,77,0
Idaho,2020-05-21,2534,28,77,0
Idaho,2020-05-22,2595,61,79,2
Idaho,2020-05-23,2626,31,79,0
Idaho,2020-05-24,2650,24,79,0
Idaho,2020-05-25,2664,14,79,0
Idaho,2020-05-26,2699,35,81,2
Idaho,2020-05-27,2731,32,82,1
Idaho,2020-05-28,2770,39,82,0
Idaho,2020-05-29,2804,34,82,0
Idaho,2020-05-30,2840,36,82,0
Idaho,2020-05-31,2855,15,82,0
Idaho,2020-06-01,2908,53,83,1
Idaho,2020-06-02,2935,27,83,0
Idaho,2020-06-03,2990,55,83,0
Idaho,2020-06-04,3054,64,83,0
Idaho,2020-06-05,3111,57,83,0
Idaho,2020-06-06,3139,28,83,0
Idaho,2020-06-07,3153,14,83,0
Idaho,2020-06-08,3197,44,83,0
Idaho,2020-06-09,3226,29,85,2
Idaho,2020-06-10,3262,36,85,0
Idaho,2020-06-11,3303,41,86,1
Idaho,2020-06-12,3354,51,87,1
Idaho,2020-06-13,3399,45,87,0
Idaho,2020-06-14,3413,14,88,1
Idaho,2020-06-15,3472,59,89,1
Idaho,2020-06-16,3543,71,89,0
Idaho,2020-06-17,3634,91,89,0
Idaho,2020-06-18,3744,110,90,1
Idaho,2020-06-19,3871,127,90,0
Idaho,2020-06-20,4006,135,90,0
Idaho,2020-06-21,4025,19,90,0
Idaho,2020-06-22,4267,242,90,0
Idaho,2020-06-23,4412,145,90,0
Idaho,2020-06-24,4650,238,91,1
Idaho,2020-06-25,4869,219,91,0
Idaho,2020-06-26,5149,280,91,0
Idaho,2020-06-27,5319,170,92,1
Idaho,2020-06-28,5543,224,91,0
Idaho,2020-06-29,5770,227,91,0
Idaho,2020-06-30,6124,354,92,1
Idaho,2020-07-01,6379,255,92,0
Idaho,2020-07-02,6688,309,93,1
Idaho,2020-07-03,7034,346,94,1
Idaho,2020-07-04,7431,397,94,0
Idaho,2020-07-05,7799,368,94,0
Idaho,2020-07-06,8222,423,94,0
Idaho,2020-07-07,8582,360,94,0
Idaho,2020-07-08,9004,422,98,4
Idaho,2020-07-09,9598,594,101,3
Idaho,2020-07-10,10073,475,101,0
Idaho,2020-07-11,10584,511,102,1
Idaho,2020-07-12,10971,387,102,0
Idaho,2020-07-13,11531,560,102,0
Idaho,2020-07-14,11962,431,103,1
Idaho,2020-07-15,12599,637,111,8
Idaho,2020-07-16,13261,662,114,3
Idaho,2020-07-17,13879,618,119,5
Idaho,2020-07-18,14433,554,120,1
Idaho,2020-07-19,14960,527,120,0
Idaho,2020-07-20,15380,420,123,3
Idaho,2020-07-21,15899,519,127,4
Idaho,2020-07-22,16395,496,136,9
Idaho,2020-07-23,16862,467,142,6
Idaho,2020-07-24,17411,549,148,6
Illinois,2020-01-24,1,0,0,0
Illinois,2020-01-25,1,0,0,0
Illinois,2020-01-26,1,0,0,0
Illinois,2020-01-27,1,0,0,0
Illinois,2020-01-28,1,0,0,0
Illinois,2020-01-29,1,0,0,0
Illinois,2020-01-30,2,1,0,0
Illinois,2020-01-31,2,0,0,0
Illinois,2020-02-01,2,0,0,0
Illinois,2020-02-02,2,0,0,0
Illinois,2020-02-03,2,0,0,0
Illinois,2020-02-04,2,0,0,0
Illinois,2020-02-05,2,0,0,0
Illinois,2020-02-06,2,0,0,0
Illinois,2020-02-07,2,0,0,0
Illinois,2020-02-08,2,0,0,0
Illinois,2020-02-09,2,0,0,0
Illinois,2020-02-10,2,0,0,0
Illinois,2020-02-11,2,0,0,0
Illinois,2020-02-12,2,0,0,0
Illinois,2020-02-13,2,0,0,0
Illinois,2020-02-14,2,0,0,0
Illinois,2020-02-15,2,0,0,0
Illinois,2020-02-16,2,0,0,0
Illinois,2020-02-17,2,0,0,0
Illinois,2020-02-18,2,0,0,0
Illinois,2020-02-19,2,0,0,0
Illinois,2020-02-20,2,0,0,0
Illinois,2020-02-21,2,0,0,0
Illinois,2020-02-22,2,0,0,0
Illinois,2020-02-23,2,0,0,0
Illinois,2020-02-24,2,0,0,0
Illinois,2020-02-25,2,0,0,0
Illinois,2020-02-26,2,0,0,0
Illinois,2020-02-27,2,0,0,0
Illinois,2020-02-28,2,0,0,0
Illinois,2020-02-29,3,1,0,0
Illinois,2020-03-01,3,0,0,0
Illinois,2020-03-02,4,1,0,0
Illinois,2020-03-03,4,0,0,0
Illinois,2020-03-04,4,0,0,0
Illinois,2020-03-05,5,1,0,0
Illinois,2020-03-06,6,1,0,0
Illinois,2020-03-07,6,0,0,0
Illinois,2020-03-08,7,1,0,0
Illinois,2020-03-09,11,4,0,0
Illinois,2020-03-10,19,8,0,0
Illinois,2020-03-11,25,6,0,0
Illinois,2020-03-12,32,7,0,0
Illinois,2020-03-13,46,14,0,0
Illinois,2020-03-14,66,20,0,0
Illinois,2020-03-15,94,28,0,0
Illinois,2020-03-16,104,10,0,0
Illinois,2020-03-17,159,55,1,1
Illinois,2020-03-18,286,127,1,0
Illinois,2020-03-19,420,134,4,3
Illinois,2020-03-20,583,163,5,1
Illinois,2020-03-21,751,168,6,1
Illinois,2020-03-22,1047,296,9,3
Illinois,2020-03-23,1285,238,12,3
Illinois,2020-03-24,1535,250,16,4
Illinois,2020-03-25,1874,339,21,5
Illinois,2020-03-26,2538,664,26,5
Illinois,2020-03-27,3029,491,37,11
Illinois,2020-03-28,3547,518,50,13
Illinois,2020-03-29,4615,1068,71,21
Illinois,2020-03-30,5070,455,84,13
Illinois,2020-03-31,5992,922,107,23
Illinois,2020-04-01,6978,986,146,39
Illinois,2020-04-02,7695,717,165,19
Illinois,2020-04-03,8904,1209,212,47
Illinois,2020-04-04,10357,1453,248,36
Illinois,2020-04-05,11276,919,283,35
Illinois,2020-04-06,12262,986,309,26
Illinois,2020-04-07,13549,1287,384,75
Illinois,2020-04-08,15078,1529,464,80
Illinois,2020-04-09,16422,1344,534,70
Illinois,2020-04-10,17887,1465,607,73
Illinois,2020-04-11,19180,1293,682,75
Illinois,2020-04-12,20852,1672,727,45
Illinois,2020-04-13,22025,1173,800,73
Illinois,2020-04-14,23247,1222,878,78
Illinois,2020-04-15,24593,1346,958,80
Illinois,2020-04-16,25734,1141,1081,123
Illinois,2020-04-17,27575,1841,1142,61
Illinois,2020-04-18,29160,1585,1272,130
Illinois,2020-04-19,30357,1197,1302,30
Illinois,2020-04-20,31508,1151,1359,57
Illinois,2020-04-21,33059,1551,1479,120
Illinois,2020-04-22,35108,2049,1577,98
Illinois,2020-04-23,36935,1827,1696,119
Illinois,2020-04-24,39658,2723,1804,108
Illinois,2020-04-25,41777,2119,1884,80
Illinois,2020-04-26,43903,2126,1943,59
Illinois,2020-04-27,45883,1980,1992,49
Illinois,2020-04-28,48102,2219,2132,140
Illinois,2020-04-29,50355,2253,2221,89
Illinois,2020-04-30,52918,2563,2361,140
Illinois,2020-05-01,56055,3137,2464,103
Illinois,2020-05-02,58505,2450,2576,112
Illinois,2020-05-03,61499,2994,2632,56
Illinois,2020-05-04,63840,2341,2673,41
Illinois,2020-05-05,65889,2049,2843,170
Illinois,2020-05-06,68164,2275,2977,134
Illinois,2020-05-07,70802,2638,3139,162
Illinois,2020-05-08,73688,2886,3262,123
Illinois,2020-05-09,76008,2320,3362,100
Illinois,2020-05-10,77662,1654,3426,64
Illinois,2020-05-11,79123,1461,3480,54
Illinois,2020-05-12,83168,4045,3617,137
Illinois,2020-05-13,84874,1706,3815,198
Illinois,2020-05-14,88081,3207,3945,130
Illinois,2020-05-15,90528,2447,4075,130
Illinois,2020-05-16,92669,2141,4149,74
Illinois,2020-05-17,94360,1691,4198,49
Illinois,2020-05-18,96778,2418,4257,59
Illinois,2020-05-19,98298,1520,4399,142
Illinois,2020-05-20,100713,2415,4547,148
Illinois,2020-05-21,102995,2282,4634,87
Illinois,2020-05-22,105710,2715,4740,106
Illinois,2020-05-23,108100,2390,4817,77
Illinois,2020-05-24,110541,2441,4884,67
Illinois,2020-05-25,112248,1707,4912,28
Illinois,2020-05-26,113486,1238,4960,48
Illinois,2020-05-27,114612,1126,5118,158
Illinois,2020-05-28,116128,1516,5225,107
Illinois,2020-05-29,117794,1666,5308,83
Illinois,2020-05-30,119290,1496,5368,60
Illinois,2020-05-31,120588,1298,5426,58
Illinois,2020-06-01,121666,1078,5458,32
Illinois,2020-06-02,123244,1578,5567,109
Illinois,2020-06-03,124279,1035,5665,98
Illinois,2020-06-04,125149,870,5772,107
Illinois,2020-06-05,126317,1168,5834,62
Illinois,2020-06-06,127251,934,5898,64
Illinois,2020-06-07,128070,819,5939,41
Illinois,2020-06-08,129543,1473,6142,203
Illinois,2020-06-09,130321,778,6237,95
Illinois,2020-06-10,130889,568,6302,65
Illinois,2020-06-11,131731,842,6388,86
Illinois,2020-06-12,132489,758,6469,81
Illinois,2020-06-13,133117,628,6491,22
Illinois,2020-06-14,133719,602,6512,21
Illinois,2020-06-15,134247,528,6543,31
Illinois,2020-06-16,134866,619,6608,65
Illinois,2020-06-17,135416,550,6687,79
Illinois,2020-06-18,136081,665,6737,50
Illinois,2020-06-19,136917,836,6801,64
Illinois,2020-06-20,137535,618,6846,45
Illinois,2020-06-21,138154,619,6865,19
Illinois,2020-06-22,138615,461,6889,24
Illinois,2020-06-23,139282,667,6925,36
Illinois,2020-06-24,140025,743,6986,61
Illinois,2020-06-25,140935,910,7024,38
Illinois,2020-06-26,141812,877,7059,35
Illinois,2020-06-27,142536,724,7083,24
Illinois,2020-06-28,143117,581,7098,15
Illinois,2020-06-29,143885,768,7115,17
Illinois,2020-06-30,144661,776,7136,21
Illinois,2020-07-01,145541,880,7160,24
Illinois,2020-07-02,146407,866,7197,37
Illinois,2020-07-03,147293,886,7222,25
Illinois,2020-07-04,148151,858,7234,12
Illinois,2020-07-05,148730,579,7241,7
Illinois,2020-07-06,149428,698,7250,9
Illinois,2020-07-07,150110,682,7281,31
Illinois,2020-07-08,151055,945,7315,34
Illinois,2020-07-09,152188,1133,7333,18
Illinois,2020-07-10,153406,1218,7349,16
Illinois,2020-07-11,154530,1124,7372,23
Illinois,2020-07-12,155355,825,7391,19
Illinois,2020-07-13,156288,933,7398,7
Illinois,2020-07-14,157055,767,7425,27
Illinois,2020-07-15,158451,1396,7435,10
Illinois,2020-07-16,159676,1225,7457,22
Illinois,2020-07-17,161042,1366,7468,11
Illinois,2020-07-18,162299,1257,7486,18
Illinois,2020-07-19,163284,985,7491,5
Illinois,2020-07-20,164552,1268,7500,9
Illinois,2020-07-21,165534,982,7521,21
Illinois,2020-07-22,167142,1608,7544,23
Illinois,2020-07-23,168766,1624,7563,19
Illinois,2020-07-24,170376,1610,7580,17
Indiana,2020-03-06,1,0,0,0
Indiana,2020-03-07,1,0,0,0
Indiana,2020-03-08,2,1,0,0
Indiana,2020-03-09,4,2,0,0
Indiana,2020-03-10,6,2,0,0
Indiana,2020-03-11,11,5,0,0
Indiana,2020-03-12,12,1,0,0
Indiana,2020-03-13,12,0,0,0
Indiana,2020-03-14,15,3,0,0
Indiana,2020-03-15,19,4,0,0
Indiana,2020-03-16,24,5,1,1
Indiana,2020-03-17,30,6,2,1
Indiana,2020-03-18,39,9,2,0
Indiana,2020-03-19,56,17,2,0
Indiana,2020-03-20,81,25,5,3
Indiana,2020-03-21,128,47,6,1
Indiana,2020-03-22,204,76,9,3
Indiana,2020-03-23,264,60,12,3
Indiana,2020-03-24,371,107,17,5
Indiana,2020-03-25,484,113,19,2
Indiana,2020-03-26,661,177,23,4
Indiana,2020-03-27,992,331,32,9
Indiana,2020-03-28,1239,247,38,6
Indiana,2020-03-29,1522,283,40,2
Indiana,2020-03-30,1797,275,44,4
Indiana,2020-03-31,2177,380,61,17
Indiana,2020-04-01,2578,401,80,19
Indiana,2020-04-02,3056,478,94,14
Indiana,2020-04-03,3455,399,118,24
Indiana,2020-04-04,3975,520,136,18
Indiana,2020-04-05,4437,462,151,15
Indiana,2020-04-06,4986,549,171,20
Indiana,2020-04-07,5544,558,208,37
Indiana,2020-04-08,5986,442,246,38
Indiana,2020-04-09,6400,414,295,49
Indiana,2020-04-10,6960,560,353,58
Indiana,2020-04-11,7494,534,389,36
Indiana,2020-04-12,7990,496,405,16
Indiana,2020-04-13,8300,310,414,9
Indiana,2020-04-14,8598,298,458,44
Indiana,2020-04-15,9030,432,511,53
Indiana,2020-04-16,9619,589,554,43
Indiana,2020-04-17,10235,616,599,45
Indiana,2020-04-18,10730,495,633,34
Indiana,2020-04-19,11301,571,652,19
Indiana,2020-04-20,11784,483,666,14
Indiana,2020-04-21,12214,430,731,65
Indiana,2020-04-22,12575,361,764,33
Indiana,2020-04-23,13196,621,811,47
Indiana,2020-04-24,13848,652,851,40
Indiana,2020-04-25,14567,719,897,46
Indiana,2020-04-26,15187,620,928,31
Indiana,2020-04-27,16137,950,932,4
Indiana,2020-04-28,16783,646,992,60
Indiana,2020-04-29,17409,626,1065,73
Indiana,2020-04-30,18099,690,1114,49
Indiana,2020-05-01,18941,842,1175,61
Indiana,2020-05-02,19629,688,1229,54
Indiana,2020-05-03,20267,638,1246,17
Indiana,2020-05-04,20855,588,1264,18
Indiana,2020-05-05,21423,568,1326,62
Indiana,2020-05-06,22286,863,1377,51
Indiana,2020-05-07,22942,656,1414,37
Indiana,2020-05-08,23620,678,1447,33
Indiana,2020-05-09,24239,619,1490,43
Indiana,2020-05-10,24633,394,1508,18
Indiana,2020-05-11,25134,501,1540,32
Indiana,2020-05-12,25676,542,1578,38
Indiana,2020-05-13,26044,368,1619,41
Indiana,2020-05-14,26627,583,1646,27
Indiana,2020-05-15,27281,654,1691,45
Indiana,2020-05-16,27919,638,1741,50
Indiana,2020-05-17,28419,500,1751,10
Indiana,2020-05-18,28897,478,1765,14
Indiana,2020-05-19,29402,505,1824,59
Indiana,2020-05-20,29986,584,1864,40
Indiana,2020-05-21,30673,687,1913,49
Indiana,2020-05-22,31165,492,1941,28
Indiana,2020-05-23,31674,509,1964,23
Indiana,2020-05-24,32151,477,1976,12
Indiana,2020-05-25,32489,338,1984,8
Indiana,2020-05-26,32856,367,2004,20
Indiana,2020-05-27,33242,386,2030,26
Indiana,2020-05-28,33885,643,2068,38
Indiana,2020-05-29,34399,514,2110,42
Indiana,2020-05-30,35064,665,2125,15
Indiana,2020-05-31,35429,365,2134,9
Indiana,2020-06-01,35684,255,2142,8
Indiana,2020-06-02,36129,445,2197,55
Indiana,2020-06-03,36609,480,2207,10
Indiana,2020-06-04,37005,396,2231,24
Indiana,2020-06-05,37499,494,2258,27
Indiana,2020-06-06,37928,429,2292,34
Indiana,2020-06-07,38328,400,2303,11
Indiana,2020-06-08,38553,225,2316,13
Indiana,2020-06-09,38985,432,2339,23
Indiana,2020-06-10,39297,312,2355,16
Indiana,2020-06-11,39714,417,2380,25
Indiana,2020-06-12,40114,400,2396,16
Indiana,2020-06-13,40535,421,2413,17
Indiana,2020-06-14,40901,366,2422,9
Indiana,2020-06-15,41422,521,2433,11
Indiana,2020-06-16,41780,358,2447,14
Indiana,2020-06-17,42036,256,2475,28
Indiana,2020-06-18,42480,444,2491,16
Indiana,2020-06-19,42801,321,2516,25
Indiana,2020-06-20,43135,334,2536,20
Indiana,2020-06-21,43496,361,2540,4
Indiana,2020-06-22,43709,213,2553,13
Indiana,2020-06-23,43967,258,2569,16
Indiana,2020-06-24,44260,293,2578,9
Indiana,2020-06-25,44779,519,2586,8
Indiana,2020-06-26,45269,490,2595,9
Indiana,2020-06-27,45707,438,2616,21
Indiana,2020-06-28,46071,364,2619,3
Indiana,2020-06-29,46370,299,2624,5
Indiana,2020-06-30,46740,370,2640,16
Indiana,2020-07-01,47116,376,2650,10
Indiana,2020-07-02,47553,437,2662,12
Indiana,2020-07-03,48099,546,2682,20
Indiana,2020-07-04,48628,529,2687,5
Indiana,2020-07-05,49203,575,2693,6
Indiana,2020-07-06,49560,357,2698,5
Indiana,2020-07-07,49859,299,2717,19
Indiana,2020-07-08,50309,450,2732,15
Indiana,2020-07-09,50829,520,2739,7
Indiana,2020-07-10,51567,738,2748,9
Indiana,2020-07-11,52358,791,2756,8
Indiana,2020-07-12,52892,534,2760,4
Indiana,2020-07-13,53327,435,2762,2
Indiana,2020-07-14,54001,674,2775,13
Indiana,2020-07-15,54698,697,2785,10
Indiana,2020-07-16,55413,715,2795,10
Indiana,2020-07-17,56160,747,2803,8
Indiana,2020-07-18,57045,885,2820,17
Indiana,2020-07-19,57965,920,2822,2
Indiana,2020-07-20,58607,642,2825,3
Indiana,2020-07-21,59344,737,2846,21
Indiana,2020-07-22,60126,782,2863,17
Indiana,2020-07-23,61079,953,2880,17
Indiana,2020-07-24,62081,1002,2884,4
Iowa,2020-03-08,3,0,0,0
Iowa,2020-03-09,8,5,0,0
Iowa,2020-03-10,13,5,0,0
Iowa,2020-03-11,14,1,0,0
Iowa,2020-03-12,16,2,0,0
Iowa,2020-03-13,17,1,0,0
Iowa,2020-03-14,18,1,0,0
Iowa,2020-03-15,22,4,0,0
Iowa,2020-03-16,22,0,0,0
Iowa,2020-03-17,29,7,0,0
Iowa,2020-03-18,38,9,0,0
Iowa,2020-03-19,44,6,0,0
Iowa,2020-03-20,45,1,0,0
Iowa,2020-03-21,68,23,0,0
Iowa,2020-03-22,90,22,0,0
Iowa,2020-03-23,105,15,0,0
Iowa,2020-03-24,124,19,1,1
Iowa,2020-03-25,147,23,1,0
Iowa,2020-03-26,179,32,1,0
Iowa,2020-03-27,236,57,3,2
Iowa,2020-03-28,298,62,3,0
Iowa,2020-03-29,336,38,4,1
Iowa,2020-03-30,424,88,6,2
Iowa,2020-03-31,498,74,7,1
Iowa,2020-04-01,549,51,9,2
Iowa,2020-04-02,614,65,11,2
Iowa,2020-04-03,699,85,11,0
Iowa,2020-04-04,786,87,11,0
Iowa,2020-04-05,868,82,22,11
Iowa,2020-04-06,946,78,25,3
Iowa,2020-04-07,1048,102,26,1
Iowa,2020-04-08,1145,97,27,1
Iowa,2020-04-09,1270,125,27,0
Iowa,2020-04-10,1388,118,31,4
Iowa,2020-04-11,1510,122,34,3
Iowa,2020-04-12,1587,77,41,7
Iowa,2020-04-13,1710,123,44,3
Iowa,2020-04-14,1899,189,44,0
Iowa,2020-04-15,1995,96,53,9
Iowa,2020-04-16,2141,146,60,7
Iowa,2020-04-17,2332,191,64,4
Iowa,2020-04-18,2513,181,74,10
Iowa,2020-04-19,2915,402,75,1
Iowa,2020-04-20,3175,260,79,4
Iowa,2020-04-21,3641,466,83,4
Iowa,2020-04-22,3764,123,90,7
Iowa,2020-04-23,3939,175,96,6
Iowa,2020-04-24,4459,520,107,11
Iowa,2020-04-25,5109,650,112,5
Iowa,2020-04-26,5490,381,118,6
Iowa,2020-04-27,5868,378,127,9
Iowa,2020-04-28,6376,508,136,9
Iowa,2020-04-29,6843,467,148,12
Iowa,2020-04-30,7145,302,162,14
Iowa,2020-05-01,7883,738,170,8
Iowa,2020-05-02,8641,758,175,5
Iowa,2020-05-03,9169,528,184,9
Iowa,2020-05-04,9703,534,188,4
Iowa,2020-05-05,10111,408,207,19
Iowa,2020-05-06,10404,293,219,12
Iowa,2020-05-07,11059,655,231,12
Iowa,2020-05-08,11457,398,243,12
Iowa,2020-05-09,11671,214,252,9
Iowa,2020-05-10,11959,288,265,13
Iowa,2020-05-11,12373,414,271,6
Iowa,2020-05-12,12912,539,289,18
Iowa,2020-05-13,13289,377,306,17
Iowa,2020-05-14,13675,386,318,12
Iowa,2020-05-15,14049,374,336,18
Iowa,2020-05-16,14328,279,346,10
Iowa,2020-05-17,14651,323,351,5
Iowa,2020-05-18,14955,304,355,4
Iowa,2020-05-19,15296,341,367,12
Iowa,2020-05-20,15868,572,400,33
Iowa,2020-05-21,16170,302,414,14
Iowa,2020-05-22,16510,340,441,27
Iowa,2020-05-23,16898,388,446,5
Iowa,2020-05-24,17434,536,456,10
Iowa,2020-05-25,17628,194,460,4
Iowa,2020-05-26,17999,371,480,20
Iowa,2020-05-27,18446,447,496,16
Iowa,2020-05-28,18672,226,510,14
Iowa,2020-05-29,19019,347,525,15
Iowa,2020-05-30,19336,317,531,6
Iowa,2020-05-31,19621,285,537,6
Iowa,2020-06-01,19789,168,558,21
Iowa,2020-06-02,20017,228,564,6
Iowa,2020-06-03,20376,359,574,10
Iowa,2020-06-04,20943,567,590,16
Iowa,2020-06-05,21332,389,597,7
Iowa,2020-06-06,21527,195,602,5
Iowa,2020-06-07,21794,267,606,4
Iowa,2020-06-08,22111,317,623,17
Iowa,2020-06-09,22271,160,629,6
Iowa,2020-06-10,22733,462,638,9
Iowa,2020-06-11,23103,370,641,3
Iowa,2020-06-12,23455,352,650,9
Iowa,2020-06-13,23792,337,651,1
Iowa,2020-06-14,23959,167,652,1
Iowa,2020-06-15,24110,151,661,9
Iowa,2020-06-16,24263,153,670,9
Iowa,2020-06-17,24616,353,677,7
Iowa,2020-06-18,24959,343,680,3
Iowa,2020-06-19,25424,465,681,1
Iowa,2020-06-20,25552,128,685,4
Iowa,2020-06-21,26020,468,686,1
Iowa,2020-06-22,26217,197,687,1
Iowa,2020-06-23,26470,253,690,3
Iowa,2020-06-24,26897,427,694,4
Iowa,2020-06-25,27384,487,702,8
Iowa,2020-06-26,27828,444,704,2
Iowa,2020-06-27,28203,375,704,0
Iowa,2020-06-28,28520,317,706,2
Iowa,2020-06-29,28874,354,712,6
Iowa,2020-06-30,29152,278,717,5
Iowa,2020-07-01,29618,466,717,0
Iowa,2020-07-02,30259,641,719,2
Iowa,2020-07-03,30631,372,721,2
Iowa,2020-07-04,31167,536,721,0
Iowa,2020-07-05,31612,445,721,0
Iowa,2020-07-06,31764,152,725,4
Iowa,2020-07-07,32153,389,732,7
Iowa,2020-07-08,32716,563,739,7
Iowa,2020-07-09,33316,600,742,3
Iowa,2020-07-10,34232,916,748,6
Iowa,2020-07-11,34695,463,748,0
Iowa,2020-07-12,35410,715,752,4
Iowa,2020-07-13,35631,221,755,3
Iowa,2020-07-14,35942,311,759,4
Iowa,2020-07-15,36536,594,777,18
Iowa,2020-07-16,37414,878,781,4
Iowa,2020-07-17,37903,489,785,4
Iowa,2020-07-18,38314,411,790,5
Iowa,2020-07-19,38813,499,793,3
Iowa,2020-07-20,39343,530,798,5
Iowa,2020-07-21,39721,378,808,10
Iowa,2020-07-22,40208,487,814,6
Iowa,2020-07-23,40796,588,820,6
Iowa,2020-07-24,41434,638,826,6
Kansas,2020-03-07,1,0,0,0
Kansas,2020-03-08,1,0,0,0
Kansas,2020-03-09,1,0,0,0
Kansas,2020-03-10,1,0,0,0
Kansas,2020-03-11,1,0,0,0
Kansas,2020-03-12,5,4,1,1
Kansas,2020-03-13,6,1,1,0
Kansas,2020-03-14,8,2,1,0
Kansas,2020-03-15,9,1,1,0
Kansas,2020-03-16,11,2,1,0
Kansas,2020-03-17,17,6,1,0
Kansas,2020-03-18,22,5,1,0
Kansas,2020-03-19,35,13,1,0
Kansas,2020-03-20,49,14,1,0
Kansas,2020-03-21,57,8,2,1
Kansas,2020-03-22,66,9,2,0
Kansas,2020-03-23,82,16,2,0
Kansas,2020-03-24,102,20,3,1
Kansas,2020-03-25,134,32,3,0
Kansas,2020-03-26,173,39,3,0
Kansas,2020-03-27,213,40,4,1
Kansas,2020-03-28,272,59,6,2
Kansas,2020-03-29,333,61,7,1
Kansas,2020-03-30,374,41,9,2
Kansas,2020-03-31,435,61,10,1
Kansas,2020-04-01,489,54,11,1
Kansas,2020-04-02,554,65,14,3
Kansas,2020-04-03,625,71,19,5
Kansas,2020-04-04,702,77,21,2
Kansas,2020-04-05,769,67,23,2
Kansas,2020-04-06,854,85,25,2
Kansas,2020-04-07,905,51,30,5
Kansas,2020-04-08,1055,150,38,8
Kansas,2020-04-09,1116,61,42,4
Kansas,2020-04-10,1180,64,50,8
Kansas,2020-04-11,1282,102,55,5
Kansas,2020-04-12,1337,55,56,1
Kansas,2020-04-13,1384,47,63,7
Kansas,2020-04-14,1440,56,69,6
Kansas,2020-04-15,1503,63,76,7
Kansas,2020-04-16,1595,92,80,4
Kansas,2020-04-17,1732,137,84,4
Kansas,2020-04-18,1820,88,86,2
Kansas,2020-04-19,1897,77,94,8
Kansas,2020-04-20,2030,133,101,7
Kansas,2020-04-21,2114,84,107,6
Kansas,2020-04-22,2291,177,111,4
Kansas,2020-04-23,2626,335,112,1
Kansas,2020-04-24,2842,216,117,5
Kansas,2020-04-25,3091,249,119,2
Kansas,2020-04-26,3198,107,120,1
Kansas,2020-04-27,3407,209,126,6
Kansas,2020-04-28,3601,194,127,1
Kansas,2020-04-29,3811,210,132,5
Kansas,2020-04-30,4305,494,133,1
Kansas,2020-05-01,4510,205,136,3
Kansas,2020-05-02,4863,353,140,4
Kansas,2020-05-03,5177,314,142,2
Kansas,2020-05-04,5385,208,154,12
Kansas,2020-05-05,5627,242,160,6
Kansas,2020-05-06,5893,266,163,3
Kansas,2020-05-07,6240,347,164,1
Kansas,2020-05-08,6751,511,167,3
Kansas,2020-05-09,6923,172,172,5
Kansas,2020-05-10,7045,122,172,0
Kansas,2020-05-11,7161,116,174,2
Kansas,2020-05-12,7352,191,178,4
Kansas,2020-05-13,7552,200,179,1
Kansas,2020-05-14,7668,116,181,2
Kansas,2020-05-15,8006,338,187,6
Kansas,2020-05-16,8059,53,189,2
Kansas,2020-05-17,8066,7,189,0
Kansas,2020-05-18,8439,373,190,1
Kansas,2020-05-19,8488,49,193,3
Kansas,2020-05-20,8661,173,197,4
Kansas,2020-05-21,8771,110,199,2
Kansas,2020-05-22,9068,297,200,1
Kansas,2020-05-23,9119,51,200,0
Kansas,2020-05-24,9135,16,200,0
Kansas,2020-05-25,9272,137,201,1
Kansas,2020-05-26,9352,80,204,3
Kansas,2020-05-27,9453,101,207,3
Kansas,2020-05-28,9513,60,209,2
Kansas,2020-05-29,9826,313,209,0
Kansas,2020-05-30,9847,21,209,0
Kansas,2020-05-31,9878,31,211,2
Kansas,2020-06-01,10103,225,217,6
Kansas,2020-06-02,10143,40,227,10
Kansas,2020-06-03,10281,138,227,0
Kansas,2020-06-04,10332,51,230,3
Kansas,2020-06-05,10493,161,233,3
Kansas,2020-06-06,10517,24,234,1
Kansas,2020-06-07,10549,32,234,0
Kansas,2020-06-08,10724,175,237,3
Kansas,2020-06-09,10786,62,238,1
Kansas,2020-06-10,10931,145,241,3
Kansas,2020-06-11,10984,53,242,1
Kansas,2020-06-12,11152,168,243,1
Kansas,2020-06-13,11195,43,244,1
Kansas,2020-06-14,11247,52,244,0
Kansas,2020-06-15,11516,269,246,2
Kansas,2020-06-16,11569,53,246,0
Kansas,2020-06-17,11801,232,248,2
Kansas,2020-06-18,11886,85,252,4
Kansas,2020-06-19,12168,282,254,2
Kansas,2020-06-20,12218,50,257,3
Kansas,2020-06-21,12258,40,258,1
Kansas,2020-06-22,12576,318,260,2
Kansas,2020-06-23,12659,83,261,1
Kansas,2020-06-24,13110,451,262,1
Kansas,2020-06-25,13207,97,263,1
Kansas,2020-06-26,13729,522,266,3
Kansas,2020-06-27,13767,38,269,3
Kansas,2020-06-28,14016,249,272,3
Kansas,2020-06-29,14568,552,276,4
Kansas,2020-06-30,14629,61,276,0
Kansas,2020-07-01,15142,513,280,4
Kansas,2020-07-02,15226,84,282,2
Kansas,2020-07-03,16015,789,283,1
Kansas,2020-07-04,16165,150,284,1
Kansas,2020-07-05,16289,124,287,3
Kansas,2020-07-06,17082,793,288,1
Kansas,2020-07-07,17157,75,290,2
Kansas,2020-07-08,17807,650,291,1
Kansas,2020-07-09,18031,224,294,3
Kansas,2020-07-10,18799,768,294,0
Kansas,2020-07-11,18983,184,294,0
Kansas,2020-07-12,19295,312,300,6
